"84.02.00";"OSTECTOMIA TOTALE DELL'OMERO";"";"";"";"";"4";""
"84.03.00";"OSTECTOMIA TOTALE DEL RADIO E DELL'ULNA";"";"";"";"";"4";""
"84.04.00";"OSTECTOMIA TOTALE DEL CARPO E DEL METACARPO";"";"";"";"";"4";""
"84.05.00";"OSTECTOMIA TOTALE DEL FEMORE";"";"";"";"";"4";""
"84.06.00";"OSTECTOMIA TOTALE DELLA ROTULA";"";"";"";"";"4";""
"84.07.00";"OSTECTOMIA TOTALE DELLA TIBIA E DELLA FIBULA";"";"";"";"";"4";""
"84.08.00";"OSTECTOMIA TOTALE DEL TARSO E DEL METATARSO";"";"";"";"";"4";""
"84.09.00";"OSTECTOMIA TOTALE DI ALTRE OSSA, ESCLUSE QUELLE FACCIALI";"";"";"";"";"4";""
"84.10.00";"INNESTO OSSEO";"";"";"";"";"3";""
"84.11.00";"INNESTO OSSEO, SEDE NON SPECIFICATA";"";"";"";"";"4";""
"84.12.00";"INNESTO OSSEO DI SCAPOLA, CLAVICOLA E TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"84.13.00";"INNESTO OSSEO DELL'OMERO";"";"";"";"";"4";""
"84.14.00";"INNESTO OSSEO DEL RADIO E DELL'ULNA";"";"";"";"";"4";""
"84.15.00";"INNESTO OSSEO DEL CARPO E DEL METACARPO";"";"";"";"";"4";""
"84.16.00";"INNESTO OSSEO DEL FEMORE";"";"";"";"";"4";""
"84.17.00";"INNESTO OSSEO DELLA ROTULA";"";"";"";"";"4";""
"84.18.00";"INNESTO OSSEO DELLA TIBIA E FIBULA";"";"";"";"";"4";""
"84.19.00";"INNESTO OSSEO DEL TARSO E DEL METATARSO";"";"";"";"";"4";""
"84.21.00";"INNESTO OSSEO DI ALTRE OSSA";"";"";"";"";"4";""
"84.22.00";"APPLICAZIONE DI FISSATORE ESTERNO";"";"";"";"";"3";""
"84.23.00";"APPLICAZIONE DI FISSATORE ESTERNO IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"84.24.00";"APPLICAZIONE DI FISSATORE ESTERNO DI SCAPOLA, CLAVICOLA E TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"84.25.00";"APPLICAZIONE DI FISSATORE ESTERNO DELL'OMERO";"";"";"";"";"4";""
"84.26.00";"APPLICAZIONE DI FISSATORE ESTERNO DI RADIO E ULNA";"";"";"";"";"4";""
"84.27.00";"APPLICAZIONE DI FISSATORE ESTERNO DI CARPO E METACARPO";"";"";"";"";"4";""
"84.28.00";"APPLICAZIONE DI FISSATORE ESTERNO DEL FEMORE";"";"";"";"";"4";""
"84.29.00";"APPLICAZIONE DI FISSATORE ESTERNO DELLA ROTULA";"";"";"";"";"4";""
"84.30.00";"APPLICAZIONE DI FISSATORE ESTERNO DI TIBIA E FIBULA";"";"";"";"";"4";""
"84.40.00";"APPLICAZIONE DI FISSATORE ESTERNO DI TARSO E METATARSO";"";"";"";"";"4";""
"84.41.00";"APPLICAZIONE DI FISSATORE ESTERNO DI ALTRO OSSO";"";"";"";"";"4";""
"84.42.00";"INTERVENTI DI ACCORCIAMENTO DELLE OSSA DEGLI ARTI";"";"";"";"";"3";""
"84.43.00";"ACCORCIAMENTO IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"84.44.00";"ACCORCIAMENTO DELL'OMERO";"";"";"";"";"4";""
"84.45.00";"ACCORCIAMENTO DI RADIO E ULNA";"";"";"";"";"4";""
"84.46.00";"ACCORCIAMENTO DI CARPO E METACARPO";"";"";"";"";"4";""
"84.47.00";"ACCORCIAMENTO DEL FEMORE";"";"";"";"";"4";""
"84.48.00";"ACCORCIAMENTO DI TIBIA E FIBULA";"";"";"";"";"4";""
"85.31.00";"ACCORCIAMENTO DI TARSO E METATARSO";"";"";"";"";"4";""
"85.32.00";"ACCORCIAMENTO DI ALTRO OSSO";"";"";"";"";"4";""
"85.33.00";"INTERVENTI DI ALLUNGAMENTO DELLE OSSA DEGLI ARTI";"";"";"";"";"3";""
"85.39.00";"ALLUNGAMENTO IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"85.00.00";"ALLUNGAMENTO DELL'OMERO";"";"";"";"";"4";""
"85.11.00";"ALLUNGAMENTO DI RADIO E ULNA";"";"";"";"";"4";""
"85.12.00";"ALLUNGAMENTO DI CARPO E METACARPO";"";"";"";"";"4";""
"85.19.00";"ALLUNGAMENTO DEL FEMORE";"";"";"";"";"4";""
"85.20.00";"ALLUNGAMENTO DI TIBIA E FIBULA";"";"";"";"";"4";""
"85.21.00";"ALLUNGAMENTO DI TARSO E METATARSO";"";"";"";"";"4";""
"85.22.00";"ALLUNGAMENTO DI ALTRO OSSO";"";"";"";"";"4";""
"85.23.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU OSSO";"";"";"";"";"3";""
"85.24.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU OSSO IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"85.25.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU SCAPOLA, CLAVICOLA E TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"85.31.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SULL'OMERO";"";"";"";"";"4";""
"85.32.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU RADIO E ULNA";"";"";"";"";"4";""
"85.33.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU CARPO E METACARPO";"";"";"";"";"4";""
"85.34.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SUL FEMORE";"";"";"";"";"4";""
"85.35.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SULLA ROTULA";"";"";"";"";"4";""
"85.36.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU TIBIA E FIBULA";"";"";"";"";"4";""
"85.41.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU TARSO E METATARSO";"";"";"";"";"4";""
"85.42.00";"ALTRI INTERVENTI DI RIPARAZIONE O PLASTICA SU ALTRE OSSA";"";"";"";"";"4";""
"85.43.00";"FISSAZIONE INTERNA DI OSSO SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"3";""
"85.44.00";"FISSAZIONE INTERNA DI OSSO IN SEDE NON SPECIFICATA SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.45.00";"FISSAZIONE INTERNA DI SCAPOLA, CLAVICOLA E TORACE (COSTE E STERNO) SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.46.00";"FISSAZIONE INTERNA DELL'OMERO SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.47.00";"FISSAZIONE INTERNA DEL RADIO E DELL'ULNA SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.48.00";"FISSAZIONE INTERNA DI CARPO E METACARPO SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.50.00";"FISSAZIONE INTERNA DEL FEMORE SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.51.00";"FISSAZIONE INTERNA DI ROTULA SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.52.00";"FISSAZIONE INTERNA DI TIBIA E FIBULA SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.53.00";"FISSAZIONE INTERNA DI TARSO E METATARSO SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"85.54.00";"FISSAZIONE INTERNA DI ALTRO OSSO, SENZA RIDUZIONE DI FRATTURA";"";"";"";"";"4";""
"86.00.00";"RIMOZIONE DI DISPOSITIVI IMPIANTATI";"";"";"";"";"3";""
"86.10.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO, SEDE NON SPECIFICATA";"";"";"";"";"4";""
"86.21.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DA SCAPOLA, CLAVICOLA E TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"86.22.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DALL'OMERO";"";"";"";"";"4";""
"86.23.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DA RADIO E ULNA";"";"";"";"";"4";""
"86.24.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DA CARPO E METACARPO";"";"";"";"";"4";""
"86.25.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DAL FEMORE";"";"";"";"";"4";""
"86.26.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DALLA ROTULA";"";"";"";"";"4";""
"86.27.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DA TIBIA E FIBULA";"";"";"";"";"4";""
"86.29.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DA TARSO E METATARSO";"";"";"";"";"4";""
"86.31.00";"RIMOZIONE DI DISPOSITIVO IMPIANTATO DA ALTRE OSSA";"";"";"";"";"4";""
"86.32.00";"OSTEOCLASIA";"";"";"";"";"3";""
"86.33.00";"OSTEOCLASIA IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"86.34.00";"OSTEOCLASIA DELLA SCAPOLA, DELLA CLAVICOLA E DEL TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"86.35.00";"OSTEOCLASIA DELL'OMERO";"";"";"";"";"4";""
"86.36.00";"OSTEOCLASIA DEL RADIO E DELL'ULNA";"";"";"";"";"4";""
"86.39.00";"OSTEOCLASIA DEL CARPO E DEL METACARPO";"";"";"";"";"4";""
"86.01.00";"OSTEOCLASIA DEL FEMORE";"";"";"";"";"4";""
"86.02.00";"OSTEOCLASIA DELLA ROTULA";"";"";"";"";"4";""
"86.03.00";"OSTEOCLASIA DELLA TIBIA E DELLA FIBULA";"";"";"";"";"4";""
"86.04.00";"OSTEOCLASIA DEL TARSO E DEL METATARSO";"";"";"";"";"4";""
"86.05.00";"OSTEOCLASIA DI ALTRE OSSA";"";"";"";"";"4";""
"86.06.00";"PROCEDURE DIAGNOSTICHE SULL'OSSO NON CLASSIFICATE ALTROVE";"";"";"";"";"3";""
"86.07.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"86.09.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SU SCAPOLA, CLAVICOLA E TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"86.11.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SULL'OMERO";"";"";"";"";"4";""
"86.19.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SU RADIO E ULNA";"";"";"";"";"4";""
"86.21.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SU CARPO E METACARPO";"";"";"";"";"4";""
"86.22.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SUL FEMORE";"";"";"";"";"4";""
"86.23.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SULLA ROTULA";"";"";"";"";"4";""
"86.24.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SULLA TIBIA E FIBULA";"";"";"";"";"4";""
"86.25.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SUL TARSO E METATARSO";"";"";"";"";"4";""
"86.26.00";"PROCEDURE DIAGNOSTICHE NON CLASSIFICATE ALTROVE SU ALTRE OSSA";"";"";"";"";"4";""
"86.27.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA";"";"";"";"";"3";""
"86.28.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA, SEDE NON SPECIFICATA";"";"";"";"";"4";""
"86.30.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SU CLAVICOLA E TORACE (COSTE E STERNO)";"";"";"";"";"4";""
"86.40.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SULL'OMERO";"";"";"";"";"4";""
"86.51.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SU RADIO E ULNA";"";"";"";"";"4";""
"86.59.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SU CARPO E METACARPO";"";"";"";"";"4";""
"87.00.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SUL FEMORE";"";"";"";"";"4";""
"87.01.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SULLA ROTULA";"";"";"";"";"4";""
"87.02.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SULLA TIBIA E FIBULA";"";"";"";"";"4";""
"87.03.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SUL TARSO E METATARSO";"";"";"";"";"4";""
"87.04.00";"INSERZIONE DI STIMOLATORE DI CRESCITA OSSEA SU ALTRE OSSA";"";"";"";"";"4";""
"87.05.00";"RIDUZIONE CHIUSA DI FRATTURA, SENZA FISSAZIONE INTERNA";"";"";"";"";"3";""
"87.06.00";"RIDUZIONE INCRUENTA DI FRATTURA SENZA FISSAZIONE INTERNA IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.07.00";"RIDUZIONE INCRUENTA DI FRATTURA DELL'OMERO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.09.00";"RIDUZIONE INCRUENTA DI FRATTURA DI RADIO E ULNA SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.10.00";"RIDUZIONE INCRUENTA DI FRATTURA DI CARPO E METACARPO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.11.00";"RIDUZIONE INCRUENTA DI FRATTURA DELLE FALANGI DELLA MANO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.12.00";"RIDUZIONE INCRUENTA DI FRATTURA DEL FEMORE SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.13.00";"RIDUZIONE INCRUENTA DI FRATTURA DI TIBIA E FIBULA SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.14.00";"RIDUZIONE INCRUENTA DI FRATTURA DI TARSO E METATARSO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.15.00";"RIDUZIONE INCRUENTA DI FRATTURA DELLE FALANGI DEL PIEDE SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.21.00";"RIDUZIONE INCRUENTA DI FRATTURA DI ALTRO OSSO SPECIFICATO, SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.22.00";"RIDUZIONE INCRUENTA DI FRATTURA, CON FISSAZIONE INTERNA";"";"";"";"";"3";""
"87.23.00";"RIDUZIONE INCRUENTA DI FRATTURA CON FISSAZIONE INTERNA, SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.24.00";"RIDUZIONE INCRUENTA DI FRATTURA DELL'OMERO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.25.00";"RIDUZIONE INCRUENTA DI FRATTURA DI RADIO E ULNA, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.26.00";"RIDUZIONE INCRUENTA DI FRATTURA DI CARPO E METACARPO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.29.00";"RIDUZIONE INCRUENTA DI FRATTURA DELLE FALANGI DELLA MANO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.31.00";"RIDUZIONE INCRUENTA DI FRATTURA DEL FEMORE, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.32.00";"RIDUZIONE INCRUENTA DI FRATTURA DELLA TIBIA E DELLA FIBULA, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.33.00";"RIDUZIONE INCRUENTA DI FRATTURA DEL TARSO E METATARSO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.39.00";"RIDUZIONE INCRUENTA DI FRATTURA DELLE FALANGI DEL PIEDE, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.01.00";"RIDUZIONE INCRUENTA DI FRATTURA DI ALTRO OSSO SPECIFICATO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.02.00";"RIDUZIONE CRUENTA DI FRATTURA SENZA FISSAZIONE INTERNA";"";"";"";"";"3";""
"87.03.00";"RIDUZIONE CRUENTA DI FRATTURA SENZA FISSAZIONE INTERNA IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.04.00";"RIDUZIONE CRUENTA DI FRATTURA DELL'OMERO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.05.00";"RIDUZIONE CRUENTA DI FRATTURA DEL RADIO E DELL'ULNA, SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.06.00";"RIDUZIONE CRUENTA DI FRATTURA DEL CARPO E METACARPO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.07.00";"RIDUZIONE CRUENTA DI FRATTURA DELLE FALANGI DELLA MANO, SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.08.00";"RIDUZIONE CRUENTA DI FRATTURA DEL FEMORE, SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.09.00";"RIDUZIONE CRUENTA DI FRATTURA DELLA TIBIA E DELLA FIBULA SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.11.00";"RIDUZIONE CRUENTA DI FRATTURA DEL TARSO E METATARSO, SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.12.00";"RIDUZIONE CRUENTA DI FRATTURA DELLE FALANGI DEL PIEDE, SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.13.00";"RIDUZIONE CRUENTA DI FRATTURA DI ALTRO OSSO SPECIFICATO SENZA FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.14.00";"RIDUZIONE CRUENTA DI FRATTURA CON FISSAZIONE INTERNA";"";"";"";"";"3";""
"87.15.00";"RIDUZIONE CRUENTA DI FRATTURA CON FISSAZIONE INTERNA IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.16.00";"RIDUZIONE CRUENTA DI FRATTURA DELL'OMERO CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.17.00";"RIDUZIONE CRUENTA DI FRATTURA DEL RADIO E DELL'ULNA, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.21.00";"RIDUZIONE CRUENTA DI FRATTURA DEL CARPO E METACARPO CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.22.00";"RIDUZIONE CRUENTA DI FRATTURA DELLE FALANGI DELLA MANO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.23.00";"RIDUZIONE CRUENTA DI FRATTURA DEL FEMORE, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.24.00";"RIDUZIONE CRUENTA DI FRATTURA DI TIBIA E FIBULA, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.29.00";"RIDUZIONE CRUENTA DI FRATTURA DI TARSO E METATARSO, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.31.00";"RIDUZIONE CRUENTA DI FRATTURA DELLE FALANGI DEL PIEDE, CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.32.00";"RIDUZIONE CRUENTA DI FRATTURA DI ALTRO OSSO SPECIFICATO CON FISSAZIONE INTERNA";"";"";"";"";"4";""
"87.33.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI";"";"";"";"";"3";""
"87.34.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.35.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI DELL'OMERO";"";"";"";"";"4";""
"87.36.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI DEL RADIO E DELL'ULNA";"";"";"";"";"4";""
"87.37.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI DEL FEMORE";"";"";"";"";"4";""
"87.38.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI DELLA TIBIA E DELLA FIBULA";"";"";"";"";"4";""
"87.39.00";"RIDUZIONE INCRUENTA DI EPIFISIOLISI DI ALTRO OSSO SPECIFICATO";"";"";"";"";"4";""
"87.41.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI";"";"";"";"";"3";""
"87.42.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.43.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI DELL'OMERO";"";"";"";"";"4";""
"87.44.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI DEL RADIO E DELL'ULNA";"";"";"";"";"4";""
"87.49.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI DEL FEMORE";"";"";"";"";"4";""
"87.51.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI DI TIBIA E FIBULA";"";"";"";"";"4";""
"87.52.00";"RIDUZIONE CRUENTA DI EPIFISIOLISI DI ALTRO OSSO SPECIFICATO";"";"";"";"";"4";""
"87.53.00";"SBRIGLIAMENTO IN SEDE DI FRATTURA ESPOSTA";"";"";"";"";"3";""
"87.54.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"87.59.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DELL'OMERO";"";"";"";"";"4";""
"88.01.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DI RADIO E ULNA";"";"";"";"";"4";""
"88.02.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DI CARPO E METACARPO";"";"";"";"";"4";""
"88.03.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DELLE FALANGI DELLA MANO";"";"";"";"";"4";""
"88.04.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DEL FEMORE";"";"";"";"";"4";""
"88.05.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DELLA TIBIA E FIBULA";"";"";"";"";"4";""
"88.06.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DI TARSO E METATARSO";"";"";"";"";"4";""
"88.09.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DELLE FALANGI DEL PIEDE";"";"";"";"";"4";""
"88.11.00";"SBRIGLIAMENTO DI FRATTURA ESPOSTA DI ALTRO OSSO SPECIFICATO";"";"";"";"";"4";""
"88.12.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE";"";"";"";"";"3";""
"88.13.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"88.14.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DELLA SPALLA";"";"";"";"";"4";""
"88.15.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DEL GOMITO";"";"";"";"";"4";""
"88.16.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DEL POLSO";"";"";"";"";"4";""
"88.17.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DELLA MANO E DELLE DITA DELLA MANO";"";"";"";"";"4";""
"88.18.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DELL'ANCA";"";"";"";"";"4";""
"88.19.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DEL GINOCCHIO";"";"";"";"";"4";""
"88.21.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DELLA CAVIGLIA";"";"";"";"";"4";""
"88.22.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE DEL PIEDE E DELLE DITA DEL PIEDE";"";"";"";"";"4";""
"88.23.00";"RIDUZIONE INCRUENTA DI LUSSAZIONE IN ALTRA SEDE SPECIFICATA";"";"";"";"";"4";""
"88.24.00";"RIDUZIONE CRUENTA DI LUSSAZIONE";"";"";"";"";"3";""
"88.25.00";"RIDUZIONE CRUENTA DI LUSSAZIONE IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"88.29.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DELLA SPALLA";"";"";"";"";"4";""
"88.31.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DEL GOMITO";"";"";"";"";"4";""
"88.32.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DEL POLSO";"";"";"";"";"4";""
"88.33.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DELLA MANO E DELLE DITA DELLA MANO";"";"";"";"";"4";""
"88.34.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DELL'ANCA";"";"";"";"";"4";""
"88.35.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DEL GINOCCHIO";"";"";"";"";"4";""
"88.39.00";"RIDUZIONE CRUENTA DI LUSSAZIONE DELLA CAVIGLIA";"";"";"";"";"4";""
"88.01.00";"RIDUZIONE CRUENTA LUSSAZIONE DEL PIEDE E DELLE DITA DEL PIEDE";"";"";"";"";"4";""
"88.02.00";"RIDUZIONE CRUENTA DI LUSSAZIONE IN ALTRA SEDE SPECIFICATA";"";"";"";"";"4";""
"88.03.00";"INTERVENTI NON SPECIFICATI SU LESIONE OSSEA";"";"";"";"";"3";""
"88.04.00";"INTERVENTI NON SPECIFICATI SU LESIONE OSSEA IN SEDE NON SPECIFICATA";"";"";"";"";"4";""
"88.09.00";"INTERVENTI NON SPECIFICATI SU LESIONE DELL'OMERO";"";"";"";"";"4";""
"88.11.00";"INTERVENTI NON SPECIFICATI SU LESIONE DELL'ULNA E DEL RADIO";"";"";"";"";"4";""
"88.12.00";"INTERVENTI NON SPECIFICATI SU LESIONE DEL CARPO E DEL METACARPO";"";"";"";"";"4";""
"88.13.00";"INTERVENTI NON SPECIFICATI SU LESIONE DELLE FALANGI DELLA MANO";"";"";"";"";"4";""
"88.14.00";"INTERVENTI NON SPECIFICATI SU LESIONE DEL FEMORE";"";"";"";"";"4";""
"88.15.00";"INTERVENTI NON SPECIFICATI SU LESIONE DELLA TIBIA E DELLA FIBULA";"";"";"";"";"4";""
"88.16.00";"INTERVENTI NON SPECIFICATI SU LESIONE DEL TARSO E DEL METATARSO";"";"";"";"";"4";""
"88.19.00";"INTERVENTI NON SPECIFICATI SU LESIONE DELLE FALANGI DEL PIEDE";"";"";"";"";"4";""
"88.21.00";"INTERVENTI NON SPECIFICATI SU LESIONE DI OSSO SPECIFICATO";"";"";"";"";"4";""
"88.22.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI";"";"";"";"";"3";""
"88.23.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI, SEDE NON SPECIFICATA";"";"";"";"";"4";""
"88.24.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DELLA SPALLA";"";"";"";"";"4";""
"88.25.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DEL GOMITO";"";"";"";"";"4";""
"88.26.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DEL POLSO";"";"";"";"";"4";""
"88.27.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DELLA MANO E DELLE DITA DELLA MANO";"";"";"";"";"4";""
"88.28.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DELL'ANCA";"";"";"";"";"4";""
"88.29.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DEL GINOCCHIO";"";"";"";"";"4";""
"88.31.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DELLA CAVIGLIA";"";"";"";"";"4";""
"88.32.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DEL PIEDE E DELLE DITA DEL PIEDE";"";"";"";"";"4";""
"88.33.00";"ARTROTOMIA PER RIMOZIONE DI PROTESI DA ALTRA SEDE SPECIFICATA";"";"";"";"";"4";""
"88.34.00";"ALTRA ARTROTOMIA";"";"";"";"";"3";""
"88.35.00";"ALTRA ARTROTOMIA, SEDE NON SPECIFICATA";"";"";"";"";"4";""
