"T20.-";"Combustio et corrosio capitis et colli";;;;;"Opekotina i razjed glave i vrata";;"3";;;
"T20.0";"Combustio capitis et colli, gradus non specificati";;;;;"Opekotina glave i vrata, neoznaèenog stepena";;"4";;;
"T20.1";"Cambustio capitis et colli, gradus primi";;;;;"Opekotina glave i vrata prvog stepena";;"4";;;
"T20.2";"Combustio capitis et colli, gradus secundi";;;;;"Opekotina glave i vrata drugog stepena";;"4";;;
"T20.3";"Cambustio capitis et colli,gradus tertii";;;;;"Opekotina glave i vrata treæeg stepena";;"4";;;
"T20.4";"Corrosio capitis et colli, gradus non specificati";;;;;"Razjed glave i vrata neoznaèenog stepena";;"4";;;
"T20.5";"Corrosio capitis et colli, gradus primi";;;;;"Razjed glave i vrata prvog stepena";;"4";;;
"T20.6";"Corrosio capitis et colli, gradus secundi";;;;;"Razjed glave i vrata drugog stepena";;"4";;;
"T20.7";"Corrosio capitis et colli, gradus tertii";;;;;"Razjed glave i vrata treæeg stepena";;"4";;;
"T21.-";"Combustio et corrosio trunci";;;;;"Opekotina i razjed trupa";;"3";;;
"T21.0";"Combustio trunci, gradus non specificati";;;;;"Opekotina trupa neoznaèenog stepena";;"4";;;
"T21.1";"Combustio trunci, gradus primi";;;;;"Opekotina trupa prvog stepena";;"4";;;
"T21.2";"Combustio trunci, gradus secundi";;;;;"Opekotina trupa drugog stepena";;"4";;;
"T21.3";"Combustio trunci, gradus tertii";;;;;"Opekotina trupa treæeg stepena";;"4";;;
"T21.4";"Corrosio trunci, gradus non specificati";;;;;"Razjed trupa neoznaèenog stepena";;"4";;;
"T21.5";"Corrosio trunci, gradus primi";;;;;"Razjed trupa prvog stepena";;"4";;;
"T21.6";"Corrosio trunci, gradus secundi";;;;;"Razjed trupa drugog stepena";;"4";;;
"T21.7";"Corrosio trunci, gradus tertii";;;;;"Razjed trupa treæeg stepena";;"4";;;
"T22.-";"Combustio et corrosio extremitatis superioris (excl. carpus et m)anus";;;;;"Opekotine i razjed ruke izuzev predela ruèja i ¹ake";;"3";;;
"T22.0";"Combustio extremitatis superioris, gradus non specificati (excl. carpus et manus)";;;;;"Opekotine ruke, izuzev ruèja i ¹ake, neoznaèenog stepena";;"4";;;
"T22.1";"Combustio extremitatis superioris, gradus primi (excl. carpus et manus)";;;;;"Opekotine ruke, izuzev ruèja i ¹ake, prvog stepena";;"4";;;
"T22.2";"Combustio extremitatis superioris, gradus secundi (excl.carpus et manus)";;;;;"Opekotine ruke, izuzev ruèja i ¹ake, drugog stepena";;"4";;;
"T22.3";"Combustio extremitatis superioris, gradus tertii (excl.carpus et manus)";;;;;"Opekotine ruke, izuzev ruèja i ¹ake, treæeg stepena";;"4";;;
"T22.4";"Corrosio extremitatis superioris, gradus non specificati (excl.carpus et manus)";;;;;"Razjed ruke, izuzev ruèja i ¹ake, neoznaèenog stepena";;"4";;;
"T22.5";"Corrosio extremitatis superioris, gradus primi (excl.carpus et manus)";;;;;"Razjed ruke, izuzev ruèja i ¹ake, prvog stepena";;"4";;;
"T22.6";"Corrosio extremitatis superioris, gradus secundi (excl.carpus et manus)";;;;;"Razjed ruke, izuzev ruèja i ¹ake, drugog stepena";;"4";;;
"T22.7";"Corrosio extremitatis superioris, gradus tertii (excl.carpus et manus)";;;;;"Razjed ruke, izuzev ruèja i ¹ake, treæeg stepena";;"4";;;
"T23.-";"Combustio et corrosio carpi et manus";;;;;"Opekotina i razjed ruèja i ¹ake";;"3";;;
"T23.0";"Combustio carpi et manus, gradus non specificati";;;;;"Opekotine ruèja i ¹ake neoznaèenog stepena";;"4";;;
"T23.1";"Combustio carpi et manus, gradus primi";;;;;"Opekotina ruèja i ¹ake prvog stepena";;"4";;;
"T23.2";"Combustio carpi et manus, gradus secundi";;;;;"Opekotina ruèja i ¹ake drugog stepena";;"4";;;
"T23.3";"Combustio carpi et manus, gradus tertii";;;;;"Opekotina ruèja i ¹ake treæeg stepena";;"4";;;
"T23.4";"Corrosio carpi et manus, gradus non specificati";;;;;"Razjed ruèja i ¹ake neoznaèenog stepena";;"4";;;
"T23.5";"Corrosio carpi et manus, gradus secundi";;;;;"Razjed ruèja i ¹ake drugog stepena";;"4";;;
"T23.7";"Corrosio carpi et manus, gradus tertii";;;;;"Razjed ruèja i ¹ake treæeg stepena";;"4";;;
"T24.-";"Combustio et corrosio coxae et extremitatis inferioris (excl.regio malleoli et pes)";;;;;"Opekotina i razjed kuka i noge, izuzev predela skoènog zgloba i stopala";;"3";;;
"T24.0";"Combustio coxae et extremitatis inferioris, gradus non specificati (excl.regio malleoli et pes)";;;;;"Opekotina kuka i noge neoznaèenog stepena, izuzev povreda skoènog zgloba i stopala";;"4";;;
"T24.1";"Combustio coxae extremitatis inferioris, gradus primi (excl.regio malleoli et pes)";;;;;"Opekotina kuka i noge prvog stepena, izuzev predela skoènog zgloba i stopala";;"4";;;
"T24.2";"Combustio coxae et extremitatis inferioris, gradus secundi (excl.regio malleoli et pes)";;;;;"Opekotina kuka i noge drugog stepena, izuzev predela skoènog zgloba i stopala";;"4";;;
"T24.3";"Combustio coxae et extremitatis inferioris, gradus tertii (excl.regio malleoli et pes)";;;;;"Opekotina kuka i noge treæeg stepena, izuzev predela skoènog zgloba i stopala";;"4";;;
"T24.4";"Corrosio coxae et extremitatis inferioris gradus non specificati (excl.regio malleoli et pes)";;;;;"Razjed kuka i noge, neoznaèenog stepena, izuzev predela skoènog zgloba i stopala";;"4";;;
"T24.5";"Corrosio coxae et extremitatis inferioris, gradus primi (excl. regio malleoli et pes)";;;;;"Razjed kuka i noge prvog stepena, izuzev predela skoènog zgloba i stopala";;"4";;;
"T24.6";"Corrosio coxae et extremitatis inferioris, gradus secundi (excl.regio malleoli et pes)";;;;;"Razjed kuka i noge drugog stepena, izuzev predela skoènog zgloba i stopala";;"4";;;
"T24.7";"Corrosio coxae et extremitatis inferioris, gradus tertii (excl.regio malleoli et pes)";;;;;"Razjed kuka i noge treæeg stepena, izuzev povreda skoènog zgloba i stopala";;"4";;;
"T25.-";"Combustio et corrosio regionis malleoli et pedis";;;;;"Opekotina i razjed u predelu skoènog zgloba i stopala";;"3";;;
"T25.0";"Combustio regionis malleoli et pedis, gradus non specificati";;;;;"Opekotina u predelu skoènog zgloba i stopala neoznaèenog stepena";;"4";;;
"T25.1";"Combustio regionis malleoli et pedis gradus primi";;;;;"Opekotina u predelu skoènog zgloba i stopala prvog stepena";;"4";;;
"T25.2";"Combustio regionis malleoli et pedis, gradus secundi";;;;;"Opekotina u predelu skoènog zgloba i stopala drugog stepena";;"4";;;
"T25.3";"Combustio regionis malleoli et pedis, gradus tertii";;;;;"Opekotina u predelu skoènog zgloba i stopala treæeg stepena";;"4";;;
"T25.4";"Corrosio regionis malleoli et pedis, gradus non specificati";;;;;"Razjed u predelu skoènog zgloba i stopala neoznaèenog stepena";;"4";;;
"T25.5";"Corrosio regionis malleoli et pedis, gradus primi";;;;;"Razjed u predelu skoènog zgloba i stopala prvog stepena";;"4";;;
"T25.6";"Corrosio regionis malleoli et pedis, gradus secundi";;;;;"Razjed u predelu skoènog zgloba i stopala drugog stepena";;"4";;;
"T25.7";"Corrosio regionis malleoli et pedis, gradus tertii";;;;;"Razjed u predelu skoènog zgloba i stopala treæeg stepena";;"4";;;
"T26.-";"Combustio et corrosio oculi et regionis orbitalis";;;;;"Opekotina i razjed oka i predela duplje oka";;"3";;;
"T26.0";"Combustio palpebrae et regionis orbitalis";;;;;"Opekotina kapka oka i predela oko oka";;"4";;;
"T26.1";"Combustio corneae et conjunctivae";;;;;"Opekotina ro¾njaèe i ve¾njaèe";;"4";;;
"T26.2";"Combustio cum ruptura et destructione bulbi oculi";;;;;"Opekotina sa rascepom i razgradnjom jabuèice oka";;"4";;;
"T26.3";"Combustio partium oculi et adnexorum aliarum";;;;;"Opekotina drugih delova oka i pripojaka oka";;"4";;;
"T26.4";"Combustio oculi et adnexorum, pars non specificata";;;;;"Opekotina neoznaèenog dela oka i pripojaka oka";;"4";;;
"T26.5";"Corrosio palpebrae et regionis periocularis";;;;;"Razjed kapka oka i predela oko oka";;"4";;;
"T26.6";"Corrosio cornaee et conjunctivae";;;;;"Razjed ro¾njaèe i ve¾njaèe";;"4";;;
"T26.7";"Corrosio cum ruptura et destructione bulbi oculi";;;;;"Razjed sa rascepom i razgradnjom jabuèice oka";;"4";;;
"T26.8";"Corrosio partium oculi et adnexorum aliarum";;;;;"Razjed drugih delova oka i pripojaka oka";;"4";;;
"T26.9";"Corrosio oculi et adnexorum, pars non specificata";;;;;"Razjed neoznaèenog dela oka i pripojaka oka";;"4";;;
"T27.-";"Combustio et corrosio tractus respiratorii";;;;;"Opekotina i razjed sistema za disanje";;"3";;;
"T27.0";"Combustio laryngis et tracheae";;;;;"Opekotina grkljana i du¹nika";;"4";;;
"T27.1";"Combustio laryngis, tracheae et pulmonis";;;;;"Opekotina grkljana, du¹nika i pluæa";;"4";;;
"T27.2";"Combustio partium tractus respiratorii aliarum";;;;;"Opekotine drugih delova disajnog sistema";;"4";;;
"T27.3";"Combustio tractus respiratorii, pars non specificata";;;;;"Opekotina neoznaèenog dela sistema za disanje";;"4";;;
"T27.4";"Corrosio laryngis et tracheae";;;;;"Razjed grkljana du¹nika";;"4";;;
"T27.5";"Corrosio laryngis, tracheae et pulmonis";;;;;"Razjed grkljana, du¹nika i pluæa";;"4";;;
"T27.6";"Corrosio partium tractus respiratorii aliarum";;;;;"Razjed drugih delova sistema za disanje";;"4";;;
"T27.7";"Corrosio tractus respiratorii, pars non specificata";;;;;"Razjed neoznaèenog dela sistema za disanje";;"4";;;
"T28.-";"Combustio et corrosio organorum internorum aliorum";;;;;"Opekotina i razjed drugih unutra¹njih organa";;"3";;;
"T28.0";"Combustio cavi oris et pharyngis";;;;;"Opekotina usta i ¾drela";;"4";;;
"T28.1";"Combustio oesophagi";;;;;"Opekotina jednjaka";;"4";;;
"T28.2";"Combustio partium tractus alimentarii aliarum";;;;;"Opekotina drugih delova sistema za varenje";;"4";;;
"T28.3";"Combustio organorum urogenitalium internorum";;;;;"Opekotina unutra¹njih mokraæno-polnih organa";;"4";;;
"T28.4";"Combustio organorum internorum aliorum,non specificatorum";;;;;"Opekotina drugih neoznaèenih unutra¹njih organa";;"4";;;
"T28.5";"Corrosio cavi oris et cavi pharyngis";;;;;"Razjed usta i ¾drela";;"4";;;
"T28.6";"Corrosio oesophagi";;;;;"Razjed jednjaka";;"4";;;
"T28.7";"Corrosio partium tractus alimentarii aliarum";;;;;"Razjed drugih delova sistema za varenje";;"4";;;
"T28.8";"Corrosio organorum urogenitalium internorum";;;;;"Razjed unutra¹njih mokraæno-polnih organa";;"4";;;
"T28.9";"Corrosio organorum internorum aliorum,non specificatorum";;;;;"Razjed drugih neoznaèenih unutra¹njih organa";;"4";;;
"T29.-";"Combustio et corrosio regionum corporis multiplicium";;;;;"Opekotine i razjedi u vi¹e predela tela";;"3";;;
"T29.0";"Combustio regionum multiplicium, gradus non specificati";;;;;"Opekotine u vi¹e predela naoznaèenog stepena";;"4";;;
"T29.1";"Combustio regionum multiplicium, gradus primi";;;;;"Opekotine u vi¹e predela prvog stepena";;"4";;;
"T29.2";"Combustio regionum multiplicium, gradus secundi";;;;;"Opekotine u vi¹e predela drugog stepena";;"4";;;
"T29.3";"Combustio regionum multiplicium, gradus tertii";;;;;"Opekotine u vi¹e predela treæeg stepena";;"4";;;
"T29.4";"Corrosio regionum multiplicium, gradus non specificati";;;;;"Razjedi u vi¹e predela neoznaèenog stepena";;"4";;;
"T29.5";"Corrosio regionum multiplicium, gradus primo majoris non citati";;;;;"Razjed vi¹e predela, samo do prvog stepena";;"4";;;
"T29.6";"Corrosio regionum multiplicium, gradus secundo majoris non citati";;;;;"Razjedi vi¹e predela, samo do drugog stepena";;"4";;;
"T29.7";"Corrosio regionum multiplicium, gradus tertio majoris non citati";;;;;"Razjedi vi¹e predela samo do treæeg stepena";;"4";;;
"T30.-";"Combustio et corrosio corporis, regionis non specificatae";;;;;"Opekotina i razjed tela u neoznaèenom predelu";;"3";;;
"T30.0";"Combustio regionis corporis non specificatae,gradus non specificati";;;;;"Opekotina u neoznaèenom predelu tela,neoznaèenog stepena";;"4";;;
"T30.1";"Combustio regionis corporis non specificatae,gradus primi";;;;;"Opekotina u neoznaèenom predelu tela,prvog stepena";;"4";;;
"T30.2";"Combustio regionis corporis non specificatae,gradus secundi";;;;;"Opekotina u neoznaèenom predelu tela,drugog stepena";;"4";;;
"T30.3";"Combustio regionis corporis non specificatae.gradus tertii";;;;;"Opekotina u neoznaèenom predelu tela,treæeg stepena";;"4";;;
"T30.4";"Corrosio regionis corporis non specificatae,gradus non specificati";;;;;"Razjed u neoznaèenom predelu tela,neoznaèenog stepena";;"4";;;
"T30.5";"Corrosio regionis corporis non specificatae,gradus primi";;;;;"Razjed u neoznaèenom predelu tela,prvog stepena";;"4";;;
"T30.6";"Corrosio regionis corporis non specificatae,gradus secundi";;;;;"Razjed u neoznaèenom predelu tela,drugog stepena";;"4";;;
"T30.7";"Corrosio regionis corporis non specificatae,gradus tertii";;;;;"Razjed u neoznaèenom predelu tela,treæeg stepena";;"4";;;
"T31.-";"Combustiones secundum amplitudinem superficiei corporis comprehensae classificatae";;;;;"Opekotine svrsane prema obimu zahvaæene telesne povr¹ine";;"3";;;
"T31.0";"Combustiones superficiei corporis comprehendentes minus quam 10%";;;;;"Opekotine koje zahvataju manje od 10% telesne povr¹ine";;"4";;;
"T31.1";"Combustiones superficiei corporis comprehendentes 10-19%";;;;;"Opekotine koje zahvataju 10-19% telesne povr¹ine";;"4";;;
"T31.2";"Combustiones superficiei corporis comprehendentes 20-29%";;;;;"Opekotine koje zahvataju 20-29% telesne povr¹ine";;"4";;;
"T31.3";"Combustiones superficiei corporis comprehendentes 30-39%";;;;;"Opekotine koje zahvataju 30-39% telesne povr¹ine";;"4";;;
"T31.4";"Combustiones superficiei corporis comprehendentes 40-49%";;;;;"Opekotine koje zahvataju 40-49% telesne povr¹ine";;"4";;;
"T31.5";"Combustiones superficiei corporis comprehendentes 50-59%";;;;;"Opekotine koje zahvataju 50-59% telesne povr¹ine";;"4";;;
"T31.6";"Combustiones superficiei corporis comprehendentes 60-69%";;;;;"Opekotine koje zahvataju 60-69% telesne povr¹ine";;"4";;;
"T31.7";"Combustiones superficiei corporis comprehendentes 70-79%";;;;;"Opekotine koje zahvataju 70-79% telesne povr¹ine";;"4";;;
"T31.8";"Combustiones superficiei corporis comprehendentes 80-89%";;;;;"Opekotine koje zahvataju 80-89% telesne povr¹ine";;"4";;;
"T31.9";"Combustiones sive plus superficiei corporis comprehendentes 90%";;;;;"Opekotine koje zahvataju 90% ili vi¹e telesne povr¹ine";;"4";;;
"T32.-";"Corrosiones secundum amplitudinem superficiei corporis comprehensae classificatae";;;;;"Razjedi svrstani prema obimu zahvaæene telesne povr¹ine";;"3";;;
"T32.0";"Corrosiones superficiei corporis comprehendentes minus quam 10%";;;;;"Razjedi koji zahvataju manje od 10% telesne povr¹ine";;"4";;;
"T32.1";"Corrosiones superficiei corporis comprehendentes 10-19%";;;;;"Razjedi koji zahvataju 10-19% telesne povr¹ine";;"4";;;
"T32.2";"Corrosiones superficiei corporis comprehendentes 20-29%";;;;;"Razjedi koji zahvataju 20-29% telesne povr¹ine";;"4";;;
"T32.3";"Corrosiones superficiei corporis comprehendentes 30-39%";;;;;"Razjedi koji zahvataju 30-39% telesne povr¹ine";;"4";;;
"T32.4";"Corrosiones superficiei corporis comprehendentes 40-49%";;;;;"Razjedi koji zahvataju 40-49% telesne povr¹ine";;"4";;;
"T32.5";"Corrosiones superficiei corporis comprehendentes 50-59%";;;;;"Razjedi koji zahvataju 50-59% telesne povr¹ine";;"4";;;
"T32.6";"Corrosiones superficiei corporis comprehendentes 60-69%";;;;;"Razjedi koji zahvataju 60-69% telesne povr¹ine";;"4";;;
"T32.7";"Corrosiones superficiei corporis comprehendentes 70-79%";;;;;"Razjedi koji zahvataju 70-79% telesne povr¹ine";;"4";;;
"T32.8";"Corrosiones superficiei corporis comprehendentes 80-89%";;;;;"Razjedi koji zahvataju 80-89% telesne povr¹ine";;"4";;;
"T32.9";"Corrosiones sive plus superficiei corporis comprehendentes 90%";;;;;"Razjedi koji zahvataju 90% ili vi¹e telesne povr¹ine";;"4";;;
"T33.-";"Congelatio superficialis";;;;;"Povr¹inska promrzlina";;"3";;;
"T33.0";"Congelatio capitis, superficialis";;;;;"Povr¹inska promrzlina glave";;"4";;;
"T33.1";"Congelatio colii, superficialis";;;;;"Povr¹inska promrzlina vrata";;"4";;;
"T33.2";"Congelatio thoracis, superficialis";;;;;"Povr¹inska promrzlina grudnog ko¹a";;"4";;;
"T33.3";"Congelatio abdominis regionis lumbalis et pelvis,superficialis";;;;;"Povr¹inska promrzlina trbu¹nog zida,slabinskog predela i karlice";;"4";;;
"T33.4";"Congelatio extremitatis superioris,superficialis";;;;;"Povr¹inska promrzlina ruke";;"4";;;
"T33.5";"Congelatio carpi et manus,superficialis";;;;;"Povr¹inska promrzlina ruèja i ¹ake";;"4";;;
"T33.6";"Cangelatio coxae et femoris,superficialis";;;;;"Povr¹inska promrzlina kuka i butine";;"4";;;
"T33.7";"Congelatio genus et cruris,superficialis";;;;;"Povr¹inska promrzlina kolena i potkolenice";;"4";;;
"T33.8";"Congelatio regionis malleoli et pedis,superficialis";;;;;"Povr¹inska promrzlina u predelu skoènog zgloba i stopala";;"4";;;
"T33.9";"Congelatio locorum aliorum et non specificatorum superficialis";;;;;"Povr¹inska promrzlina drugih i neoznaèenih mesta";;"4";;;
"T34.-";"Congelatio cum necrosi textus";;;;;"Promrzlina sa izumiranjem tkiva";;"3";;;
"T34.0";"Congelatio capitis cum necrosi textus";;;;;"Promrzlina glave sa izumiranjem tkiva";;"4";;;
"T34.1";"Congelatio colii cum necrosi textus";;;;;"Promrzlina vrata sa izumiranjem tkiva";;"4";;;
"T34.2";"Congelatio thoracis cum necrosi textus";;;;;"Promrzlina grudnog ko¹a sa izumiranjem tkiva";;"4";;;
"T34.3";"Congelatio abdominis, regionis lumbalis et pelvis cum necrosi textus";;;;;"Promrzlina trbuha,slabinskog predela i karlice,sa izumiranjem tkiva";;"4";;;
"T34.4";"Congelatio extremitatis superioris cum necrosi textus";;;;;"Promrzlina ruke sa izumiranjem tkiva ruke";;"4";;;
"T34.5";"Congelatio carpi et manus cum necrosi textus";;;;;"Promrzlina ruèja i ¹ake sa izumiranjem tkiva";;"4";;;
"T34.6";"Congelatio coxae et femoris cum necrosi textus";;;;;"Promrzlina kuka i butine sa izumiranjem tkiva";;"4";;;
"T34.7";"Congelatio genus et cruris cum necrosi textus";;;;;"Promrzlina kolena i potkolenice sa izumiranjem tkiva";;"4";;;
"T34.8";"Congelatio regionis malleoli et pedis cum necrosi textus";;;;;"Promrzlina u predelu skoènog zgloba i stopala sa izumiranjem tkiva";;"4";;;
"T34.9";"Congelatio locorum aliorum et non specificatorum cum necrosi textus";;;;;"Promrzlina drugih i neoznaèenih mesta sa izumiranjem tkiva";;"4";;;
"T35.-";"Congelatio regionum corporis multiplicium,non specificata";;;;;"Promrzlina u vi¹e delova tela,neoznaèena";;"3";;;
"T35.0";"Congelatio regionum corporis multiplicium superficialis";;;;;"Povr¹inska promrzlina u vi¹e delova tela";;"4";;;
"T35.1";"Congelatio regionum corporis multiplicium cum necrosi textus";;;;;"Promrzlina sa izumiranjem tkiva u vi¹e delova tela";;"4";;;
"T35.2";"Congelatio capitis et colli, non specificata";;;;;"Promrzlina glave i vrata, neoznaèena";;"4";;;
"T35.3";"Congelatio thoracis,abdominis,regionis lumbalis et pelvis,non specificata";;;;;"Promrzlina grudnog ko¹a,trbuha,slabinskog predela i karlice,neoznaèena";;"4";;;
"T35.4";"Congelatio extremitatis superioris,non specificata";;;;;"Promrzlina ruke, neoznaèena";;"4";;;
"T35.5";"Congelatio extremitatis inferioris,non specificata";;;;;"Promrzlina noge, neoznaèena";;"4";;;
"T35.6";"Congelatio regionum corporis multiplicium,non specificata";;;;;"Promrzlina vi¹e predela tela, neoznaèena";;"4";;;
"T35.7";"Congelatio loci non specificati";;;;;"Promrzlina neoznaèenog mesta";;"4";;;
"T36.-";"Intoxicatio antibioticis systematicis";;;;;"Trovanje sistemskim antbioticima";;"3";;;
"T36.0";"Penicillina";;;;;"Penicilini";;"4";;;
"T36.1";"Cephalosporina et beta-lactam-antibiotica";;;;;"Cefalosporini i beta-laktamski antibiotici";;"4";;;
"T36.2";"Chloramphenicol-classis";;;;;"Hloramfenikolska grupa";;"4";;;
"T36.3";"Macrolida";;;;;"Makrolidi";;"4";;;
"T36.4";"Tetracyclina";;;;;"Tetraciklini";;"4";;;
"T36.5";"Aminoglycosida";;;;;"Aminoglukozidi";;"4";;;
"T36.6";"Rifamycina";;;;;"Rifamicini";;"4";;;
"T36.7";"Antibiotica antifungalia systematice applikata";;;;;"Fungicidni antibiotici primenjeni sistemski";;"4";;;
"T36.8";"Antibiotica systematica alia";;;;;"Drugi sistemski antibiotici";;"4";;;
"T36.9";"Antibiotici systematica, non specificata";;;;;"Neoznaèeni sistemski antibiotici";;"4";;;
"T37.-";"Intoxicatio medicamentis antiinfectivis et antiparasitariis systemicis aliis";;;;;"Trovanje drugim sistemskim antiinfektivnim i antiparazitarnim lekovima";;"3";;;
"T37.0";"Sulphonamida";;;;;"Sulfonamidi";;"4";;;
"T37.1";"Medicamenta antimycobacterialia";;;;;"Lekovi protiv gljivica i bakterija";;"4";;;
"T37.2";"Medicamenta antimalarica et remedia,ad eliminationem protozoorum sanquineorum aliorum";;;;;"Antimalarici i lekovi za odstranjenje drugih protozoa krvi";;"4";;;
"T37.3";"Medicamenta antiprotozoica alia";;;;;"Drugi lekovi protiv protozoa";;"4";;;
"T37.4";"Antihelminthica";;;;;"Lekovi protiv crevnih glista";;"4";;;
"T37.5";"Medicamenta antiviralia";;;;;"Lekovi protiv virusa";;"4";;;
"T37.8";"Medicamenta antiinfectiva et antiparasitaria systematica alia specificata";;;;;"Drugi oznaèeni sistemski antiinfektivni i antiparazitarni lekovi";;"4";;;
"T37.9";"Medicamenta antiinfectiva et antiparasitaria systematica,non specificata";;;;;"Neoznaèeni sistemski antiinfektivni i antiparazitarni lekovi";;"4";;;
"T38.-";"Intoxicatio hormonis et substitutionibus syntheticis eorum antagonistique";;;;;"Trovanje hormonima i njihovim sintetièkim zamenama i antagonistima";;"3";;;
"T38.0";"Glycocorticoida et praeparatus synthetici analogici";;;;;"Glikokortikoidi i sintetièki analogni preparati";;"4";;;
"T38.1";"Hormona glandulae thyreoideae et substitutiones";;;;;"Hormoni ¹titaste ¾lezde i zamene";;"4";;;
"T38.2";"Medicamenta antithyreoidea";;;;;"Antitireoidni lekovi";;"4";;;
"T38.3";"Insulinum et medicamenta hypoglycaemica(antidiabetica ad usum oralem)";;;;;"Insulin i hipoglikemijski lekovi (antidijabetici) za oralnu upotrebu";;"4";;;
"T38.4";"Contraceptiva ad usum oralem";;;;;"Kontraceptivi za oralnu upotrebu";;"4";;;
"T38.5";"Oestrogenia et progestrogenia alia";;;;;"Ostali estrogeni i progestrogeni";;"4";;;
"T38.6";"Antigonadotrophina (remedia) antioestrogenia,antiandrogenia";;;;;"Antigonadotrofini,antiestrogeni,antiandrogeni";;"4";;;
"T38.7";"Remedia androgenia et anabolica identica";;;;;"Androgeni i istovrsni anabolici";;"4";;;
"T38.8";"Hormona alia, non specificata et substitutiones synthethicae eorum";;;;;"Drugi nespecifièni hormoni i njihove ve¹taèke zamene";;"4";;;
"T38.9";"Antagonistae hormonorum alii, non specificati";;;;;"Drugi neoznaèeni antagonisti hormona";;"4";;;
"T39.-";"Intoxicatio analgeticis non opiaticis,antipireticis et antirheumaticis";;;;;"Trovanje neopijatskim analgeticima,antipireticima i antireumaticima";;"3";;;
"T39.0";"Salicylata";;;;;"Salicilati";;"4";;;
"T39.1";"Derivata 4-aminophenoli";;;;;"Derivati 4-aminofenola";;"4";;;
"T39.2";"Derivata pyrazoloni";;;;;"Derivati pirazolona";;"4";;;
"T39.3";"Medicamenta antiinflamatoria non steroida alia";;;;;"Drugi antizapaljenjski nesteroidni lekovi";;"4";;;
"T39.4";"Antirheumatica";;;;;"Antireumatici";;"4";;;
"T39.8";"Analgetica et antipyretica non opiatica alia";;;;;"Drugi neopijatski analgetici i antipiretici";;"4";;;
"T39.9";"Analgetica antipyretica et antirheumatica non opiatica,non specificata";;;;;"Neoznaèeni,neopijatski analgetici,antipiretici i antireumatici";;"4";;;
"T40.-";"Intoxicatio narcoticis et psychodyslepticis(hallucinogenibus)";;;;;"Trovanje narkoticima i psihodislepticima(halucinogenima)";;"3";;;
"T40.0";"Opium";;;;;"Opijum";;"4";;;
"T40.1";"Heroinum";;;;;"Heroin";;"4";;;
"T40.2";"Opiata alia";;;;;"Drugi opijati";;"4";;;
"T40.3";"Methadonum";;;;;"Metadon";;"4";;;
"T40.4";"Narcotica synthetica alia";;;;;"Drugi sintetièki narkotici";;"4";;;
"T40.5";"Cocainum";;;;;"Kokain";;"4";;;
"T40.6";"Narcotica alia, non specificata";;;;;"Drugi nespecifièni narkotici";;"4";;;
"T40.7";"Cannabis (derivata)";;;;;"Kanabis (derivati)";;"4";;;
"T40.8";"Lysergidum (LSD)";;;;;"Lizergièna kiselina (LSD)";;"4";;;
"T40.9";"Psychodisleptica (hallucinogenia) alia,non specificata";;;;;"Drugi neoznaèeni psihodisleptici (halucinogeni)";;"4";;;
"T41.-";"Intoxicatio anaestheticis et vaporibus(gas) therapeuticis";;;;;"Trovanje anesteticima i gasovima upotrebljenim u svrhu leèenja";;"3";;;
"T41.0";"Anaesthetica inhalata";;;;;"Udahnuti (inhalacioni) anestetici";;"4";;;
"T41.1";"Anaesthetica intravenosa";;;;;"Intravenski anestetici";;"4";;;
"T41.2";"Anaesthetica generalia alia, non specificata";;;;;"Drugi op¹ti anestetici, neoznaèeni";;"4";;;
"T41.3";"Anaesthetica localia";;;;;"Lokalni anestetici";;"4";;;
"T41.4";"Anaesthetica, non specificata";;;;;"Anestetik, neoznaèen";;"4";;;
"T41.5";"Vapores (gas) therapeutici";;;;;"Gasovi upotrebljeni u svrhu leèenja";;"4";;;
"T42.-";"Intoxicatio medicamentis antiepilepticis,sedativohypnoticis et antiparkinsonicis";;;;;"Trovanje antiepilepticima,sedativno-hipnotièkim i antiparkinsonskim lekovima";;"3";;;
"T42.0";"Derivata hydantoini";;;;;"Derivati hidantoina";;"4";;;
"T42.1";"Iminostilbena";;;;;"Iminostilbeni";;"4";;;
"T42.2";"Succinimida et oxazolidinediona";;;;;"Sukcinimidi (æilibarne kiseline) i oksazolidinedioni";;"4";;;
"T42.3";"Barbiturata";;;;;"Barbiturati";;"4";;;
"T42.4";"Benzodiazopina";;;;;"Benzadiazepini";;"4";;;
"T42.5";"Mixturae antiepilepticae";;;;;"Me¹avine antiepileptika";;"4";;;
"T42.6";"Medicamenta antiepileptica et sedativo-hypnotica alia";;;;;"Drugi antiepileptici i sedativno-hipnotièki lekovi";;"4";;;
"T42.7";"Medicamenta antiepileptica et sedativo-hypnotica,non specificata";;;;;"Antiepileptici i sedativno-hipnotièki lekovi,neoznaèeni";;"4";;;
"T42.8";"Medicamenta antiparkinsonica et depressores toni muscularis centrales alii";;;;;"Antiparkinsonski lekovi i drugi centralni depresori mi¹iænog tonusa";;"4";;;
"T43.-";"Intoxicatio medicamentis psychotropicis";;;;;"Trovanje psihotropnim lekovima";;"3";;;
"T43.0";"Antidepressiva tricyclica et tetracylica";;;;;"Triciklièni i tetraciklièni antidepresivi";;"4";;;
"T43.1";"Antidepressiva inhibitores monoamino-oxydasis";;;;;"Antidepresivi inhibitori monoaminooksidaze";;"4";;;
